Sporadic-2;41723;-0.81;0.22;0;0;0;0;3.70;1006
Sporadic-2;43803;-0.81;0.22;0;0;0;0;3.74;1006
Sporadic-2;44839;-0.61;0.22;0;0;0;0;3.75;1006
Sporadic-2;45877;-1.04;0.22;0;0;0;0;3.77;1006
Sporadic-2;47950;-0.14;0.22;0;0;0;0;3.80;1006
Sporadic-2;49029;-0.59;0.22;0;0;0;0;3.83;1006
Sporadic-2;50070;-0.34;0.22;0;0;0;0;3.84;1006
Sporadic-2;51105;39.11;0.22;1;0;0;0;3.82;1007
Sporadic-2;53176;156.80;0.74;1;0;0;0;3.76;1006
Sporadic-2;55248;219.87;0.85;1;0;0;0;3.78;999
Sporadic-2;57326;240.60;0.85;1;0;0;0;3.83;997
Sporadic-2;59398;221.22;0.85;1;0;1;0;3.84;1000
Sporadic-2;61470;179.36;0.50;1;1;1;0;3.80;715
Sporadic-2;83;92.14;4.13;1;1;1;0;3.82;670
Sporadic-2;6312;-1.84;1.05;1;1;1;1;3.84;894
Sporadic-2;7347;-1.74;1.05;1;1;1;1;3.88;895
Sporadic-2;8382;-1.85;1.07;1;1;1;1;3.91;894
Sporadic-2;9421;-2.01;1.07;1;1;1;1;3.93;895
Sporadic-2;10457;-2.10;1.06;1;1;1;1;3.94;895
Sporadic-2;11491;-2.01;1.07;1;1;1;1;3.97;895
Sporadic-2;12526;-1.80;1.07;1;1;1;1;3.99;895
Sporadic-2;13560;-1.83;1.07;1;1;1;1;4.02;895
Sporadic-2;14596;-1.95;1.07;1;1;1;1;4.03;895
Sporadic-2;15636;-2.19;1.06;1;1;1;1;4.06;895
Sporadic-2;16670;-1.70;1.07;1;1;1;1;4.08;895
Sporadic-2;17705;-1.87;1.07;1;1;1;1;4.10;895
Sporadic-2;18741;-1.64;1.07;1;1;1;1;4.13;895
Sporadic-2;19776;-1.78;1.07;1;1;1;1;4.16;895
Sporadic-2;20811;-1.98;1.08;1;1;1;1;4.18;895
Sporadic-2;21852;-1.81;1.08;1;1;1;1;4.19;895
Sporadic-2;22924;-1.98;1.08;1;1;1;1;4.23;895
Sporadic-2;23958;-2.04;1.08;1;1;1;1;4.25;895
Sporadic-2;24992;-1.96;1.08;1;1;1;1;4.27;895
Sporadic-2;26027;-1.83;1.09;1;1;1;1;4.30;895
Sporadic-2;27061;-1.97;1.09;1;1;1;1;4.32;895
Sporadic-2;28099;-2.08;1.09;1;1;1;1;4.34;896
Sporadic-2;29134;-1.85;1.09;1;1;1;1;4.35;897
Sporadic-2;30169;-2.04;1.13;1;1;1;1;4.38;895
Sporadic-2;31203;-1.67;1.12;1;1;1;1;4.41;895
Sporadic-2;32237;-1.83;1.12;1;1;1;1;4.44;897
Sporadic-2;33271;-2.00;1.11;1;1;1;1;4.46;897
Sporadic-2;34312;-2.02;1.12;1;1;1;1;4.48;897
Sporadic-2;35346;-2.32;1.12;1;1;1;1;4.50;898
Sporadic-2;36380;-2.35;1.13;1;1;1;1;4.52;898
Sporadic-2;37414;-2.46;1.12;1;1;1;1;4.54;899
Sporadic-2;38450;-2.00;1.12;1;1;1;1;4.57;899
Sporadic-2;39484;-2.32;1.13;1;1;1;1;4.59;898
Sporadic-2;40524;-2.12;1.15;1;1;1;1;4.62;910
Sporadic-2;41559;-1.98;1.91;1;1;1;1;4.65;922
Sporadic-2;42594;-2.23;2.48;1;1;1;1;4.67;919
Sporadic-2;44664;-0.87;4.23;1;1;1;1;4.69;675
Sporadic-2;48811;-0.11;4.07;1;1;1;1;4.73;603
Sporadic-2;57098;-0.68;4.29;1;1;1;1;4.90;764
Sporadic-2;59174;-1.00;5.02;1;1;1;1;4.92;798
Sporadic-2;61246;-1.19;5.02;1;1;1;1;4.97;856
Sporadic-2;63318;-0.88;3.20;1;1;1;1;5.00;221
Sporadic-2;64353;-1.21;3.33;1;1;1;1;5.02;225
