Sporadic-1;6299;96.71;2.11;1;0;0;0;4.15;1019
Sporadic-1;7327;122.33;2.11;1;0;0;0;4.09;1018
Sporadic-1;8354;137.52;2.11;1;0;0;0;4.04;1020
Sporadic-1;9382;142.14;2.11;1;0;0;0;4.01;1021
Sporadic-1;10407;135.86;2.11;1;0;0;0;4.00;1019
Sporadic-1;11436;121.24;0.20;1;0;0;0;3.98;1019
Sporadic-1;12464;98.38;0.77;1;0;0;0;3.95;902
Sporadic-1;13491;81.33;0.77;1;1;1;0;3.82;439
Sporadic-1;14519;58.44;0.77;1;1;1;0;3.76;459
Sporadic-1;15550;51.67;0.77;1;1;1;0;3.74;459
Sporadic-1;16578;47.23;0.77;1;1;1;0;3.74;460
Sporadic-1;17605;42.14;1.49;1;1;1;0;3.72;473
Sporadic-1;18633;37.32;2.29;1;1;1;0;3.68;475
Sporadic-1;19661;32.65;1.91;1;1;1;0;3.65;485
Sporadic-1;20689;25.67;2.00;1;1;1;0;3.67;491
Sporadic-1;21720;19.62;2.24;1;1;1;0;3.68;494
Sporadic-1;22748;12.88;2.61;1;1;1;0;3.67;489
Sporadic-1;23776;6.55;1.34;1;1;1;0;3.68;507
Sporadic-1;24806;0.22;1.22;1;1;1;1;3.66;504
Sporadic-1;29947;-0.26;1.36;1;1;1;1;3.88;600
Sporadic-1;30976;-0.46;1.36;1;1;1;1;3.93;601
