Sporadic-4;59091;-0.14;0.21;8.11;0.22;-124;-57;-26;5;-103;105;99910.57;3.04;0;0;0;0
Sporadic-4;60120;-0.48;0.23;8.11;0.23;-115;-53;-28;13;-87;107;99914.61;3.07;0;0;0;0
Sporadic-4;61152;-0.51;0.20;8.11;0.21;-113;-50;-31;5;-91;107;99914.99;3.09;0;0;0;0
Sporadic-4;62179;-0.57;0.22;8.12;0.22;-119;-49;-26;-4;-90;104;99915.70;3.10;0;0;0;0
Sporadic-4;63208;-0.26;0.21;8.12;0.20;-119;-66;-33;-1;-103;109;99911.93;3.12;0;0;0;0
Sporadic-4;64235;-0.37;0.21;8.12;0.21;-115;-48;-26;7;-97;107;99913.32;3.15;0;0;0;0
Sporadic-4;65264;-0.02;0.21;8.11;0.25;-114;-48;-29;3;-93;105;99909.19;3.17;0;0;0;0
Sporadic-4;755;-0.37;0.23;8.12;0.21;-119;-56;-26;8;-98;108;99913.42;3.20;0;0;0;0
Sporadic-4;1787;-0.57;0.23;8.11;0.22;-116;-51;-28;3;-95;111;99915.63;3.21;0;0;0;0
Sporadic-4;2816;0.08;0.51;16.00;1.18;-154;-475;-32;48;-104;148;99907.92;3.23;0;0;0;0
Sporadic-4;3844;41.40;1.45;16.00;3.34;-192;-44;-176;-16;-136;-20;99418.22;3.23;1;0;0;0
Sporadic-4;4873;111.10;3.72;4.47;0.92;276;-1038;52;65;-137;-95;98596.59;3.17;1;0;0;0
Sporadic-4;5901;166.70;2.14;2.89;0.47;178;-476;219;150;-102;-126;97945.16;3.13;1;0;0;0
Sporadic-4;6929;206.27;1.48;1.72;0.54;75;-838;-406;243;-65;-107;97483.69;3.09;1;0;0;0
Sporadic-4;7960;232.85;0.77;1.09;0.36;132;-910;-799;327;-11;-37;97174.63;3.06;1;0;0;0
Sporadic-4;8989;246.81;0.87;0.64;0.13;-184;-1036;-542;347;61;123;97012.66;3.04;1;0;0;0
Sporadic-4;10017;250.38;0.64;0.58;0.08;-814;-1277;12;244;148;264;96971.28;3.03;1;0;0;0
Sporadic-4;11046;243.74;0.94;0.65;0.22;-1000;-1457;346;63;241;299;97048.30;3.03;1;0;1;0
Sporadic-4;12073;227.02;0.91;0.84;0.16;-204;-908;-377;-26;304;232;97242.33;3.02;1;0;1;0
Sporadic-4;13104;223.08;11.44;8.15;15.92;-18707;4266;8525;209;-65;-147;97288.14;2.96;1;1;1;0
Sporadic-4;14135;179.90;9.41;3.28;5.82;8592;-12609;-10738;-73;-51;15;97791.37;2.91;1;1;1;0
Sporadic-4;15163;163.31;5.01;16.00;2.56;1860;-7553;-829;186;-106;-108;97984.82;2.88;1;1;1;0
Sporadic-4;16192;154.73;0.43;7.60;1.60;6885;-6152;725;224;-70;-138;98085.07;2.86;1;1;1;0
Sporadic-4;17220;145.83;0.88;9.49;1.98;1395;-12829;-2261;183;-63;-175;98189.27;2.87;1;1;1;0
Sporadic-4;18249;137.59;0.69;9.21;1.22;3080;-5868;-1340;43;-91;-135;98285.85;2.87;1;1;1;0
Sporadic-4;19277;130.13;0.25;7.71;0.21;1220;-487;1702;50;-120;122;98373.25;2.87;1;1;1;0
Sporadic-4;20310;121.89;1.04;8.63;0.27;1364;-10487;652;178;-136;-26;98469.97;2.86;1;1;1;0
Sporadic-4;21338;114.80;1.47;9.07;2.08;2424;-6294;117;79;-135;-51;98553.20;2.86;1;1;1;0
Sporadic-4;22367;107.02;0.10;8.14;0.06;346;-1312;-1486;67;-139;-43;98644.61;2.87;1;1;1;0
Sporadic-4;23394;99.74;1.27;8.21;2.50;510;-12967;138;218;-112;-66;98730.21;2.88;1;1;1;0
Sporadic-4;24424;92.12;0.37;7.42;2.91;1101;-10078;-4000;258;-4;-178;98819.83;2.88;1;1;1;0
Sporadic-4;25455;84.78;1.21;7.12;0.59;-2863;4703;2241;171;-123;95;98906.19;2.89;1;1;1;0
Sporadic-4;26483;76.58;0.04;7.39;1.76;-17;3210;-1992;-17;-109;-43;99002.89;2.87;1;1;1;0
Sporadic-4;27511;69.28;0.67;9.98;1.05;1064;6989;5603;8;-100;96;99098.51;2.86;1;1;1;0
Sporadic-4;28539;63.64;1.22;6.13;1.70;17;950;661;304;-68;32;99155.50;2.85;1;1;1;0
Sporadic-4;29568;55.92;1.68;7.78;0.01;727;4146;40;243;-51;177;99246.69;2.84;1;1;1;0
Sporadic-4;30598;47.07;0.12;8.97;1.15;1230;5172;-4770;25;-103;-95;99351.25;2.85;1;1;1;0
Sporadic-4;31668;40.65;0.65;8.12;2.54;-2538;-2426;1484;101;-133;-79;99427.17;2.83;1;1;1;0
Sporadic-4;32696;34.10;1.63;7.71;1.83;-1686;2706;33;116;-150;-6;99504.63;2.85;1;1;1;0
Sporadic-4;33724;27.32;0.05;7.65;0.88;-1142;6340;216;185;-131;-45;99584.94;2.82;1;1;1;0
Sporadic-4;34753;20.50;0.07;9.96;1.13;2190;799;-389;114;-90;-160;99665.30;2.83;1;1;1;0
Sporadic-4;35781;16.01;1.16;8.48;1.06;928;1892;1823;271;-99;17;99718.88;2.83;1;1;1;0
